SellPrice,SellVolume
-19.17,1.4753817224520498
-19.09,0.29396765701391503
-18.97,0.3709213990221888
-18.93,0.36206844678450545
-18.92,0.3479804437758556
-18.78,0.40956750658142155
-18.57,0.3908461827754795
-18.54,0.4392027077848815
-18.49,0.40567130500188037
-18.43,0.3712222640090259
-18.17,1.1253253102670178
-18.0,3.3744866491162084
-17.88,0.3715231289958631
-17.86,0.4152688980819857
-17.61,0.41552463332079725
-17.49,0.3397367431365175
-17.36,0.44117337344866486
-17.34,0.3718239939827002
-17.1,0.35986461075592324
-17.0,0.8645204964272283
-16.98,0.3824896577660775
-16.84,0.3951861602106055
-16.81,0.3970816096276796
-16.8,0.3721248589695374
-16.75,2.4609251598345243
-16.5,0.36231666039864613
-16.49,6.548416698006769
-16.26,0.3724257239563746
-16.17,1.128980819857089
-16.11,0.3445054531778864
-16.09,0.3030387363670553
-16.03,9.126363294471606
-16.0,563.6942309138782
-15.98,0.42450545317788646
-15.72,0.3727265889432117
-15.62,0.42394885295223766
-15.52,0.3517262128619782
-15.51,0.26388867995487025
-15.5,0.6296577660774727
-15.49,0.3536066190297104
-15.45,4.959811959383227
-15.4,23.7899586310643
-15.38,5.019992478375328
-15.35,5.698736367055283
-15.32,1.1571267393757052
-15.29,10.900188040616774
-15.27,5.178984580669426
-15.23,0.2956750658142159
-15.22,0.3941180895073335
-15.21,6.186220383602858
-15.18,2.263001128243701
-15.17,1.8805415569763066
-15.11,5.236397141782626
-15.1,33.8913576532531
-15.09,8.005265137269653
-15.08,25.468484392628824
-15.07,8.962121098157201
-15.05,19.651282437006387
-15.04,9.774366303121473
-15.03,8.642271530650621
-15.02,48.11813463708162
-15.01,29.88704024069196
-15.0,3475.172658894301
-14.99,26.26295599849568
-14.98,19.330695750282064
-14.95,55.92848439262881
-14.93,9.653493794659646
-14.91,30.903738247461433
-14.9,9.841925535915756
-14.87,0.42348251222264005
-14.85,0.46742384355020683
-14.82,1.615238811583302
-14.76,0.47544941707408805
-14.69,0.4401203459947348
-14.64,0.37469725460699516
-14.62,0.40342233922527265
-14.52,0.33239563745769085
-14.51,0.5829409552463332
-14.49,1.2608499435878149
-14.47,0.30739375705152316
-14.2,0.2997969161338849
-14.18,0.796073711921775
-14.17,1.5622113576532533
-14.1,0.7328770214366304
-14.09,0.4257690861226025
-14.04,0.4162316660398646
-14.0,3.7441970665663775
-13.98,0.7955772846934939
-13.83,0.3613538924407672
-13.81,0.4254682211357654
-13.73,0.40249717939074836
-13.57,0.2886949981195938
-13.56,0.37529898458066946
-13.49,0.7880255735238811
-13.47,0.28781496803309514
-13.35,0.43563745769086126
-13.32,0.7468822865738999
-13.18,1.1622264009025949
-13.17,1.56227153065062
-13.08,0.38672433245581045
-13.02,0.3755998495675066
-12.97,0.43467468973298234
-12.93,0.3597593080105303
-12.73,0.3555923279428357
-12.56,3.2300864986837157
-12.54,0.8421060549078602
-12.52,0.3220910116585182
-12.5,0.30986084994358787
-12.49,1.1640917638209856
-12.48,0.37590071455434376
-12.47,0.4035050770966529
-12.35,0.3689356901090636
-12.32,8.794862730349756
-12.29,0.8343136517487778
-12.26,0.4047235802933434
-12.2,0.3000526513726965
-12.18,1.4670026325686347
-12.11,3.3161940579165097
-12.1,0.36658894321173374
-12.08,1.260639338097029
-12.07,0.38916886047386234
-12.0,9.737593080105299
-11.99,6.35198194810079
-11.97,3.3540955246333204
-11.96,0.401797668296352
-11.94,7.289642722828131
-11.92,6.453915005641218
-11.79,0.3996314403911245
-11.75,0.7003234298608499
-11.74,0.9427604362542309
-11.73,0.35649492290334717
-11.72,0.4057766077472734
-11.69,0.43006393380970287
-11.68,0.3612636329447161
-11.65,0.354283565250094
-11.6,0.36276795787890187
-11.53,4.08890560361038
-11.52,13.707514103046258
-11.41,0.7680782248965775
-11.4,2.806543813463708
-11.39,0.8322376833396014
-11.34,13.845400526513723
-11.22,2.6140503948852953
-11.18,2.0785558480631816
-11.15,3.373298232418203
-11.12,6.171508085746521
-11.11,3.6067168108311387
-11.1,0.3960737119217751
-11.09,0.29363670552839416
-11.0,31.357939074840147
-10.95,3.4094922903347125
-10.94,9.78591199699135
-10.93,6.423708160962768
-10.9,3.535863106430989
-10.89,6.467581797668297
-10.88,3.5711921775103423
-10.86,0.37680330951485524
-10.85,10.160368559608873
-10.83,6.603708160962769
-10.82,6.659729221511846
-10.8,4.808213614140655
-10.79,10.37069575028206
-10.78,6.725332831891689
-10.77,14.221910492666417
-10.75,10.841301241068068
-10.74,4.230951485520873
-10.73,0.3567957878901843
-10.69,6.860248213614141
-10.65,0.7263031214742385
-10.64,0.4063783377209477
-10.6,7.259240315908237
-10.57,6.931650996615268
-10.55,12.911876645355399
-10.53,0.8580368559608876
-10.52,11.634185784129377
-10.51,7.177638209853329
-10.5,0.3831365174877774
-10.49,4.6945618653629175
-10.48,12.819435878149681
-10.47,3.270891312523505
-10.46,9.110793531402786
-10.44,4.36857465212486
-10.43,6.216111320045131
-10.42,19.39918014291086
-10.41,10.004964272282816
-10.4,10.150665663783375
-10.38,10.236494922903349
-10.37,25.621113200451294
-10.36,0.34344490409928546
-10.35,14.547935314027832
-10.34,15.450974050394889
-10.33,7.518931929296728
-10.32,0.37710417450169237
-10.31,3.1013915005641217
-10.3,15.982940955246338
-10.29,8.861361414065438
-10.28,0.44200827378713803
-10.27,13.424580669424596
-10.26,6.21700639338097
-10.25,6.745829259119969
-10.24,6.176209101165852
-10.22,11.362414441519372
-10.21,10.419135013162842
-10.2,22.82013538924408
-10.19,7.1830688228657396
-10.18,10.246438510718319
-10.17,14.272756675441892
-10.16,8.843362166227905
-10.14,7.094050394885297
-10.11,1.206453553967657
-10.1,6.99004136893569
-10.09,7.967453930048889
-10.08,11.00276043625423
-10.07,11.930974050394887
-10.06,6.908010530274541
-10.04,2.0567882662655137
-10.03,14.259277924031592
-10.02,28.77371944339978
-10.01,3.6564798796540052
-10.0,3525.9295675065764
-9.99,2.4861075592327944
-9.98,18.32728093268146
-9.97,1.2114027830011285
-9.96,0.35016171493042497
-9.94,0.4023542685220008
-9.92,0.5685144791274915
-9.9,0.7873110191801429
-9.82,1.3119669048514477
-9.79,0.3667995487025198
-9.78,0.40553591575780373
-9.77,3.160962767957879
-9.74,0.6589394509213989
-9.73,3.5845355396765703
-9.72,0.41259872132380593
-9.71,0.37433621662279054
-9.7,3.5424144415193677
-9.65,0.35408048138397896
-9.63,1.4931177134261
-9.61,0.3503873636705528
-9.6,0.8866190297104174
-9.58,0.6336367055283942
-9.56,1.0230312147423843
-9.55,1.647747273411057
-9.53,3.281068070703272
-9.52,4.121504324934186
-9.51,7.1097705904475355
-9.49,13.033696878525754
-9.48,0.935885671305002
-9.46,6.006491162091013
-9.43,3.3451899210229405
-9.42,4.739217751034222
-9.4,0.31999999999999995
-9.38,6.351808950733359
-9.37,3.5954569386987587
-9.35,6.140661902971041
-9.34,6.604761188416696
-9.33,11.45692365550959
-9.32,6.43587062805566
-9.31,6.404738623542684
-9.3,6.978683715682589
-9.26,3.698698758931929
-9.25,3.0292440767205715
-9.24,0.40583678074464086
-9.23,6.529341857841293
-9.22,3.7064986837156826
-9.2,9.801594584430239
-9.19,3.090417450169236
-9.18,6.255201203459947
-9.16,8.695825498307633
-9.15,0.22914629559984956
-9.1,4.512673937570514
-9.08,3.1239488529522377
-9.07,0.835125987213238
-9.05,7.353441143286948
-9.03,3.7405490786009783
-9.02,7.090763444904101
-9.01,0.43481007897705903
-9.0,18.917232042121103
-8.99,0.38069198946972543
-8.98,6.504934185784129
-8.97,0.36115080857465215
-8.93,0.3770740880030086
-8.85,2.3853177886423462
-8.83,0.405400526513727
-8.82,1.315351635953366
-8.77,0.48896577660774726
-8.73,0.3796464836404663
-8.72,0.38454306130124105
-8.7,0.40613764573147804
-8.65,1.1610078977059044
-8.6,0.8212109815720195
-8.58,0.4431289958631064
-8.56,0.3746370816096277
-8.52,0.8160210605490786
-8.51,0.3324257239563746
-8.5,0.3597292215118466
-8.49,1.0081985708913126
-8.47,0.7551109439638961
-8.46,6.441887927792402
-8.44,6.884182023317035
-8.43,0.4155471981948101
-8.39,7.451041745016924
-8.37,1.880007521624671
-8.36,3.0488379089883417
-8.35,1.2711996991350134
-8.34,7.4988867995487025
-8.33,9.584422715306506
-8.32,13.28582925911997
-8.31,6.002271530650621
-8.3,10.393696878525763
-8.29,7.250447536667919
-8.28,7.79336592704024
-8.27,10.031598345242573
-8.26,23.129725460699504
-8.25,3.8551034223392255
-8.24,20.983091387739744
-8.21,17.912892064685966
-8.2,28.89937570515233
-8.18,0.4353666792027078
-8.17,51.40310643098909
-8.16,12.639834524257235
-8.15,15.641060549078604
-8.14,3.98534035351636
-8.13,35.00591199699134
-8.12,0.47701391500564116
-8.11,34.02935690109062
-8.08,0.4420007521624671
-8.07,0.40315908236179016
-8.06,2.0731854080481384
-8.05,15.836810831139525
-8.04,4.040045129748025
-8.03,3.582843174125611
-8.02,10.43426100037608
-8.01,0.42270026325686344
-8.0,37.19550959007144
-7.99,20.65526889808199
-7.98,2.131628431741256
-7.97,28.96512974802556
-7.96,0.5095073335840541
-7.95,0.37575780368559614
-7.94,0.3952989845806694
-7.93,0.8488755171116961
-7.86,1.5642346746897329
-7.84,1.5893569010906357
-7.74,0.4809778112072208
-7.73,0.7775028206092516
-7.72,3.3100639338097024
-7.7,0.3472734110567883
-7.61,0.40673937570515234
-7.6,1.9508537044001502
-7.57,0.4755020684467845
-7.56,0.37553967657013915
-7.52,0.39362166227905226
-7.5,3.7141782625047015
-7.49,0.4364949229033471
-7.46,0.4740880030086499
-7.43,0.4723128995863106
-7.41,2.266453553967657
-7.4,1.0279052275291463
-7.39,0.4357126739375705
-7.38,0.32459571267393755
-7.37,2.2844528018051897
-7.35,0.32711545693869876
-7.33,2.2981722452049644
-7.32,1.2382700263256863
-7.31,3.0666641594584427
-7.29,17.315855584806318
-7.28,7.562783001128245
-7.27,10.070327190673185
-7.26,7.594862730349758
-7.25,2.7752764197066564
-7.24,4.859383226776983
-7.23,10.742369311771345
-7.22,17.636088755171116
-7.21,16.904054155697622
-7.2,19.101887927792394
-7.19,17.147830011282434
-7.18,10.72063181647236
-7.17,11.372102294095521
-7.16,32.735975930801054
-7.15,3.5096427228281306
-7.14,4.944076720571643
-7.13,24.845137269650248
-7.12,0.6951410304625799
-7.11,35.76795787890185
-7.1,50.071899210229475
-7.07,1.2382700263256863
-7.06,11.331380218127116
-7.05,7.515614892816849
-7.04,11.125558480631819
-7.01,8.332636329447162
-7.0,75.45766077472743
-6.99,3.3331929296728093
-6.96,0.40397141782625046
-6.95,0.9477773599097405
-6.88,0.5368108311395261
-6.87,5.093719443399775
-6.86,25.449356901090642
-6.85,0.4360135389244077
-6.82,1.3176081233546444
-6.81,36.550018804061686
-6.8,0.7883113952613764
-6.78,0.5048213614140654
-6.74,26.208514479127487
-6.73,0.38024821361414063
-6.7,0.866355772846935
-6.69,57.848740127867636
-6.68,21.034366303121473
-6.67,21.230530274539298
-6.65,42.206814591951876
-6.64,37.18858217374953
-6.63,58.919857089131234
-6.62,43.29055283941332
-6.61,21.672937194434013
-6.6,0.755878149680331
-6.59,38.179330575404286
-6.58,38.846694245957124
-6.56,1.0915080857465211
-6.55,49.946987589319235
-6.53,0.40734110567882664
-6.52,0.43890184279804434
-6.51,21.791026701767578
-6.5,67.80781496803306
-6.49,44.50854456562618
-6.48,0.4799398270026326
-6.47,39.51905227529146
-6.46,1.0874088003008648
-6.45,1.138066942459571
-6.43,10.100406167732228
-6.42,0.88761188416698
-6.4,2.947198194810079
-6.39,9.719834524257239
-6.38,10.97068822865739
-6.37,9.909845806694246
-6.34,1.181587062805566
-6.33,11.25301993230538
-6.32,11.755351635953367
-6.31,5.122429484768711
-6.3,11.004640842421969
-6.28,1.5703497555471981
-6.25,1.2373975178638585
-6.21,10.237096652877025
-6.2,15.765340353516363
-6.19,1.709304249717939
-6.18,3.759984956750658
-6.17,6.213192929672811
-6.16,0.36288830387363674
-6.15,6.5450620534035355
-6.14,3.932260248213615
-6.12,3.16339977435126
-6.07,0.8195863106430988
-6.05,1.533230537796164
-6.04,3.613223016171493
-6.02,3.5431590823617904
-6.01,0.7966453553967656
-6.0,2463.3140353516233
-5.99,0.4076419706656638
-5.93,0.38742384355020687
-5.92,0.43031214742384355
-5.89,0.5301842798044377
-5.88,0.7552914629559985
-5.87,0.4821060549078601
-5.85,0.4278751410304626
-5.84,3.09223016171493
-5.83,2.5785332831891687
-5.82,1.5815720195562242
-5.81,2.5479277924031596
-5.8,2.202437006393381
-5.77,2.1290861226024824
-5.76,1.5312523505077094
-5.73,0.3805490786009778
-5.72,7.617284693493794
-5.71,2.993629183903723
-5.7,2.663211733734487
-5.69,2.631635953365927
-5.68,3.6683715682587446
-5.67,3.8038962015795414
-5.66,0.6601429108687477
-5.65,0.3996389620157954
-5.63,4.099390748401655
-5.62,3.9455885671305
-5.6,2.6855735238811587
-5.59,4.276547574276043
-5.58,0.4115231289958631
-5.57,1.2556224144415193
-5.56,4.522218879277924
-5.55,2.7556148928168485
-5.53,2.341887927792403
-5.52,4.515848063181647
-5.5,10.121338849191423
-5.48,0.4782850695750282
-5.47,3.480015043249342
-5.46,0.36789770590447535
-5.45,0.7976983828506958
-5.43,6.293305754042874
-5.4,2.0698909364422717
-5.37,0.42509966152688977
-5.36,0.4189996239187665
-5.35,0.4926062429484769
-5.31,2.9402933433621654
-5.3,11.184911620910114
-5.29,12.911440391124486
-5.28,18.35758555848063
-5.27,4556.596901090625
-5.26,14.56294847687101
-5.25,0.4383828506957502
-5.24,31.48303873636705
-5.23,23.006882286573905
-5.22,13.44843174125611
-5.21,59.060714554343676
-5.2,55.413411056788284
-5.19,75.26699511094392
-5.18,49.687341105678776
-5.17,77.91270402406919
-5.16,28.624460323429872
-5.15,10.72047386235427
-5.14,34.63543437382475
-5.13,21.831124482888306
-5.12,18.36827378713802
-5.11,55.146182775479495
-5.1,82.73041745016916
-5.09,54.154622038360266
-5.08,14.939503572771718
-5.07,18.15234298608499
-5.06,3.0281233546446034
-5.05,28.946965024445273
-5.04,26.980210605490765
-5.03,60.797713426100046
-5.02,56.28789018427976
-5.01,52.17442647611887
-5.0,661.6464761188408
-4.99,43.923971417826245
-4.97,4.923753290710793
-4.96,2.2710943963896204
-4.94,0.3921925535915758
-4.93,0.7974276043625422
-4.91,0.8420007521624671
-4.9,0.7735840541556978
-4.86,0.40109815720195563
-4.83,0.9233621662279051
-4.82,0.9189469725460699
-4.78,0.5188191049266642
-4.77,2.4206769462203837
-4.76,0.42136141406543814
-4.75,3.6078600977811206
-4.74,4.826731854080482
-4.73,0.499360661902971
-4.71,3.750989093644227
-4.7,12.198345242572397
-4.69,5.303482512222639
-4.68,0.3988567130500188
-4.67,6.38299360661903
-4.66,7.594012786761939
-4.65,0.4048589695374201
-4.64,3.978766453553967
-4.63,4.512929672809327
-4.6,11.581316284317413
-4.59,6.294057916509965
-4.58,4.117141782625047
-4.57,4.869732982324183
-4.56,0.4934185784129372
-4.54,3.068717562993607
-4.53,7.743053779616395
-4.51,4.52810078977059
-4.5,0.2722828130876269
-4.48,5.382820609251599
-4.46,0.9215494546822114
-4.43,2.4056412185031966
-4.42,2.4085746521248588
-4.41,0.48874012786761944
-4.4,5.300052651372697
-4.39,5.046483640466341
-4.37,0.44424219631440387
-4.36,2.6920195562241447
-4.35,0.40386611508085746
-4.34,2.446348251222264
-4.33,5.084227153065063
-4.32,0.4245957126739376
-4.31,1.9903121474238434
-4.3,1.9169913501316282
-4.29,2.5111545693869872
-4.28,3.482858217374953
-4.27,0.3105001880406168
-4.26,6.459872132380594
-4.25,6.089672809326815
-4.22,7.296314403911245
-4.21,3.3298533283189173
-4.2,9.64299360661903
-4.19,8.284753666792026
-4.18,4.459503572771719
-4.17,19.60667920270778
-4.16,13.907987965400526
-4.15,13.445769086122606
-4.14,11.65563745769086
-4.13,11.040248213614143
-4.12,10.420188040616775
-4.1,5.731568258743887
-4.09,16.272418202331703
-4.08,6.722301617149303
-4.07,8.184460323429859
-4.04,0.5210229409552464
-4.03,11.520737119217749
-4.02,12.977886423467467
-4.01,17.98109063557729
-4.0,81.67083866115094
-3.99,1.5020834900338473
-3.97,7.037487777359913
-3.95,2.470191801429109
-3.93,3.7598646107559235
-3.92,0.539781872884543
-3.9,3.407220759684092
-3.88,6.171244828883038
-3.87,6.00583678074464
-3.86,3.0493418578412936
-3.85,3.9487626927416315
-3.84,1.2557653253102672
-3.83,0.7858668672433246
-3.82,2.4143286949981198
-3.8,1.7173072583678075
-3.78,1.9439338097028958
-3.77,0.5301842798044377
-3.75,0.5613839789394509
-3.74,3.748725084618277
-3.73,0.9000902594960511
-3.71,0.29478751410304627
-3.7,0.5311771342610003
-3.68,0.4999323053779617
-3.63,0.3403083866115081
-3.62,0.4629259119969914
-3.61,0.440421210981572
-3.6,7.3872658894321175
-3.58,5.58582925911997
-3.56,0.7746521248589695
-3.52,0.9665287702143663
-3.51,1.5268597216998872
-3.5,3.883354644603234
-3.47,0.7456487401278676
-3.46,1.4820308386611507
-3.41,0.5109590071455434
-3.35,0.5383377209477247
-3.33,0.4617374952989846
-3.32,0.4165174877773599
-3.31,0.45967657013915003
-3.3,9.041948100789767
-3.29,0.7229033471229785
-3.28,0.4715156073711922
-3.27,1.0575404287326062
-3.2,4.447250846182776
-3.19,3.9427303497555477
-3.17,0.8905603610379842
-3.16,3.81578789018428
-3.15,3.2780368559608877
-3.14,6.07585558480632
-3.13,7.853087626927415
-3.12,3.966122602482136
-3.11,8.578450545317788
-3.1,4.054095524633321
-3.09,17.890853704400158
-3.08,7.240511470477621
-3.07,16.730440015043254
-3.06,12.082188792779242
-3.05,3.604452801805191
-3.04,1.4970515231289958
-3.03,2.038164723580293
-3.02,8.199796916133884
-3.01,5.12419706656638
-3.0,146.67911244828903
-2.99,0.5302218879277925
-2.97,0.4904249717939075
-2.93,0.4562015795411809
-2.92,0.27253854832643853
-2.9,0.5407747273411057
-2.83,0.44908612260248215
-2.82,0.38396389620157956
-2.8,1.6291538172245206
-2.79,0.39253854832643853
-2.77,2.143527641970666
-2.75,0.5492591199699135
-2.74,0.6080631816472358
-2.73,1.174185784129372
-2.71,0.6762091011658519
-2.7,2.7059796916133885
-2.69,0.44582173749529896
-2.66,1.0462730349755547
-2.64,1.279894697254607
-2.62,2.8801203459947344
-2.61,3.8550808574652122
-2.6,3.770928920646861
-2.59,2.5048063181647233
-2.58,7.135705152312899
-2.57,2.691974426476119
-2.56,0.4940203083866115
-2.55,2.547499059796916
-2.54,2.5688078224896578
-2.53,3.019383226776984
-2.52,2.9940654381346374
-2.51,3.185287702143663
-2.5,3.031643474990598
-2.49,5.8467017675817985
-2.48,0.41958631064309887
-2.47,0.2874313651748778
-2.46,1.0223392252726589
-2.44,6.051523128995864
-2.43,7.323836028582174
-2.42,2.053238059420835
-2.41,3.3301165851824
-2.4,3.813591575780368
-2.39,0.456502444528018
-2.38,0.4259044753666792
-2.37,1.2213463708160963
-2.36,6.436397141782623
-2.35,2.5376457314779994
-2.34,2.8073862354268524
-2.33,2.28315908236179
-2.32,6.453960135389242
-2.31,3.82233922527266
-2.3,1.7950131628431742
-2.29,1.1487777359909739
-2.28,0.47181647235802937
-2.27,2.948191049266641
-2.26,0.28168484392628806
-2.23,5.2930876269274165
-2.22,0.4441895449417074
-2.2,11.263587814968036
-2.19,1.1956675441895448
-2.17,1.3649642722828133
-2.15,1.4572696502444529
-2.13,4.692726588943213
-2.12,6.142376833396013
-2.11,7.027017675817976
-2.1,1.7371568258743888
-2.09,1.4055434373824747
-2.08,16.28408424219631
-2.07,26.21477247085371
-2.06,10.998616021060549
-2.05,5.303422339225271
-2.04,16.21090635577285
-2.03,4.18072207596841
-2.02,8.93863106430989
-2.01,4.675020684467845
-2.0,328.0487025197442
-1.99,0.44728093268145924
-1.97,2.6924708537044
-1.96,0.5550808574652125
-1.95,0.5418427980443776
-1.94,7.00534035351636
-1.93,0.2718916886047386
-1.91,6.717006393380973
-1.9,0.6476871004136894
-1.89,0.46498683715682587
-1.85,0.46668672433245584
-1.84,1.2392177510342233
-1.83,1.2909364422715306
-1.81,4.135509590071455
-1.8,5.355682587438886
-1.79,8.965001880406167
-1.78,0.3313426100037608
-1.77,3.8344791274915377
-1.76,1.2441068070703274
-1.75,0.42470101541933053
-1.73,3.844197066566378
-1.72,0.40558104550582924
-1.71,9.406333207972922
-1.7,1.3720195562241444
-1.68,0.7636404663407296
-1.66,0.35784881534411433
-1.64,3.7295825498307638
-1.63,0.9502670176758179
-1.62,1.2287476494922902
-1.61,0.5169311771342611
-1.6,4.631289958631064
-1.59,4.667544189544943
-1.57,2.5232568634825125
-1.56,3.2661150808574653
-1.55,2.8617224520496425
-1.54,8.018420458819103
-1.53,5.163971417826249
-1.51,5.809116209101165
-1.5,9.682722828130874
-1.49,5.1180443775855595
-1.48,0.5417450169236555
-1.46,2.361835276419707
-1.45,0.5180293343362166
-1.44,1.0540203083866115
-1.43,11.454170740880032
-1.42,5.612907107935315
-1.41,0.5372846934937946
-1.4,2.0372922151184656
-1.39,1.0583527641970665
-1.37,3.130755923279429
-1.36,3.0835502068446776
-1.35,2.9948702519744264
-1.34,0.5420233170364799
-1.33,3.980804813839789
-1.32,6.95992478375329
-1.31,1.8117638209853333
-1.3,5.193591575780369
-1.29,4.407672057164348
-1.28,0.7628431741256111
-1.27,4.435923279428355
-1.26,3.3600526513726963
-1.25,3.21101918014291
-1.24,3.6318014291086866
-1.23,3.8507183151560738
-1.22,11.81928544565626
-1.21,0.3976306882286574
-1.2,19.91496803309515
-1.19,0.46644603234298604
-1.17,0.9733884919142534
-1.15,9.574163219255361
-1.14,9.462038360285822
-1.13,24.730312147423852
-1.12,6.508537044001503
-1.11,5.56065438134637
-1.1,23.875238811583305
-1.09,6.106024821361417
-1.08,8.125385483264381
-1.07,14.134591951861601
-1.06,28.410409928544567
-1.05,54.63442647611882
-1.04,73.88579165099658
-1.03,78.93598345242577
-1.02,162.24820609251591
-1.01,118.02458066942458
-1.0,4964.081474238468
-0.99,13.17752538548327
-0.98,1.241910492666416
-0.97,3.7333132756675442
-0.95,1.7980443775855586
-0.94,7.473569010906356
-0.93,6.482271530650622
-0.92,4.680451297480254
-0.91,11.22589695374201
-0.9,13.907273411056792
-0.89,2.9123354644603228
-0.86,0.7160586686724333
-0.85,1.031019180142911
-0.84,2.3178939450921403
-0.83,3.3253403535163595
-0.82,9.519781872884543
-0.81,13.060458819104928
-0.8,4.556810831139527
-0.79,8.029883414817599
-0.78,0.8006318164723581
-0.77,7.980789770590448
-0.76,1.8478977059044757
-0.75,4.871485520872508
-0.74,0.3084467845054532
-0.73,5.372816848439263
-0.71,6.03571267393757
-0.7,15.045896953742016
-0.69,6.811628431741256
-0.68,0.7660624294847687
-0.67,1.2853854832643852
-0.66,6.593907484016546
-0.65,4.376938698758932
-0.64,7.172764197066566
-0.63,11.066837156825876
-0.62,11.218540804813841
-0.61,12.596991350131628
-0.6,12.571733734486648
-0.59,6.914486649116211
-0.58,4.194072959759308
-0.57,4.781436630312148
-0.56,1.1355095900714554
-0.55,3.7453177886423465
-0.54,4.436058668672432
-0.53,40.5003309514855
-0.52,85.92232418202329
-0.51,146.58584430236948
-0.5,156.76007521624692
-0.49,1.1900864986837156
-0.48,1.1092741632192553
-0.47,3.7176532531026707
-0.46,0.547830011282437
-0.43,0.39660022564874015
-0.42,2.0947649492290337
-0.41,3.2067769838285063
-0.4,1.0784580669424595
-0.38,3.549033471229786
-0.37,1.0986987589319293
-0.36,3.1269951109439633
-0.35,5.601444151936819
-0.34,11.71984204588191
-0.33,1.1208273787138021
-0.32,15.194952989845804
-0.31,14.536667920270784
-0.3,5.6467769838285085
-0.29,3.2890409928544564
-0.28,0.4908160962767958
-0.27,0.5559984956750658
-0.26,26.488943211733748
-0.25,22.618330199323054
-0.23,5.949981195938323
-0.22,0.5542233922527265
-0.21,50.97231289958629
-0.2,446.14909364422596
-0.19,1.6183226776983828
-0.17,1.7339601353892438
-0.16,5.663189168860474
-0.15,14.761158330199322
-0.14,0.5180744640842422
-0.13,3.1808649868371566
-0.12,0.5921173373448665
-0.11,3.065881910492667
-0.1,1069.3016021060546
-0.09,4.556133884919142
-0.08,0.8066190297104174
-0.07,16.588371568258744
-0.06,15.479571267393757
-0.05,247.30727341105677
-0.04,8.951854080481382
-0.03,28.561444151936826
-0.02,112.77787890184285
-0.01,220.53561489281668
0.0,5536.318473110209
0.01,50.02905603610382
0.02,0.774291086874765
0.03,0.8380293343362166
0.04,1.1282888303873637
0.05,18.19456938698759
0.06,2.5390748401654757
0.07,0.3829108687476495
0.1,37.13991726212861
0.11,6.850665663783377
0.12,0.34404663407295977
0.13,3.862474614516736
0.14,1.1737645731478
0.16,0.9223918766453555
0.17,1.6115231289958631
0.18,21.71670552839414
0.2,2.478006769462204
0.21,3.290154193305754
0.24,0.9072282813087628
0.25,12.091169612636332
0.27,5.915396765701392
0.28,1.6754268522000755
0.3,2.5342008273787138
0.31,0.6009477247085371
